,index,ch1mean,ch1std,ch1median,ch1rme,ch2mean,ch2std,ch2median,ch2rme,ch3mean,ch3std,ch3median,ch3rme,ch4mean,ch4std,ch4median,ch4rme,ch5mean,ch5std,ch5median,ch5rme,ch6mean,ch6std,ch6median,ch6rme,ch7mean,ch7std,ch7median,ch7rme,ch8mean,ch8std,ch8median,ch8rme,ch9mean,ch9std,ch9median,ch9rme,ch10mean,ch10std,ch10median,ch10rme,label
89,89,9.146,12.393457144800237,3.77,14.371066070406885,2.314,0.1694992625352689,2.21,2.3189609742296224,1.2999999999999998,0.1838477631085024,1.43,1.3103587295088317,3.068,0.11627553482998906,2.99,3.069762205774252,2.912,0.11627553482998916,2.86,2.913856551033355,3.0420000000000003,0.07120393247567168,2.99,3.0426665936313166,3.7439999999999998,0.14240786495134306,3.64,3.7461660401001984,3.4839999999999995,0.10876580344942983,3.51,3.4853579443150453,2.496,0.05813776741499445,2.47,2.4965416079048235,2.236,0.2818332840528244,2.08,2.2501644384355557,0
90,90,9.016,12.467135998295678,3.64,14.339868897587593,2.2359999999999998,0.2818332840528243,2.21,2.2501644384355557,1.326,0.16949926253526884,1.43,1.3346385278419022,3.12,0.12999999999999978,3.12,3.1221659148738397,2.9379999999999997,0.11627553482998924,2.86,2.939840131707845,3.0680000000000005,0.0712039324756715,3.12,3.068660945754679,3.7700000000000005,0.12999999999999995,3.77,3.7717926772292243,3.536,0.10876580344943,3.51,3.5373379821555075,2.4960000000000004,0.058137767414994504,2.47,2.4965416079048235,2.3400000000000003,0.30487702438852304,2.47,2.3558353083354535,0
91,91,8.886,12.540381971853968,3.12,14.309784764279302,2.1839999999999997,0.31037074604414644,2.21,2.201572165521721,1.222,0.23615672761960432,1.3,1.2401209618420295,3.12,0.1299999999999999,3.12,3.1221659148738397,2.9899999999999998,0.13000000000000006,2.99,2.9922600154398347,3.12,0.09192388155425117,3.12,3.1210831453199064,3.822,0.11627553482998894,3.9,3.823414704161713,3.5620000000000003,0.0712039324756718,3.51,3.562569297571627,2.4960000000000004,0.058137767414994566,2.47,2.4965416079048235,2.4699999999999998,0.2251666049839542,2.6,2.4781969251857285,0
92,92,8.782,12.591426448182904,3.12,14.281412395137956,2.21,0.33143626838353113,2.21,2.229793712431713,1.17,0.20554804791094458,1.17,1.184356365288759,3.172,0.11627553482998897,3.25,3.1737044600907627,3.0420000000000003,0.11627553482998912,3.12,3.043777258604841,3.12,0.0919238815542511,3.12,3.1210831453199064,3.8480000000000003,0.07120393247567149,3.9,3.8485269909408197,3.536,0.10876580344942999,3.51,3.5373379821555075,2.47,0.09192388155425134,2.47,2.471368042198491,2.6,0.09192388155425117,2.6,2.6012996751623985,0
93,93,8.482000000000001,11.920801986443697,3.12,13.624563846230089,2.1580000000000004,0.2695737375932603,2.21,2.1714281015037087,1.066,0.16949926253526884,1.04,1.07672652052413,3.0940000000000003,0.23255106965997807,3.25,3.100983714887906,3.0160000000000005,0.16949926253526887,3.12,3.0198079409127994,3.068,0.14822280526288797,3.12,3.0708630708646063,3.7439999999999998,0.21361179742701475,3.77,3.7488718302977495,3.4579999999999997,0.2175316068988597,3.51,3.463469358894344,2.418,0.07120393247567175,2.47,2.4188385642700507,2.496,0.2500599928017274,2.6,2.50600079808447,0
94,94,8.638,11.833622437782946,3.64,13.66172536687808,2.132,0.2695737375932604,2.08,2.145590827720887,1.092,0.17441330224498355,1.17,1.1030865786510142,2.99,0.2600000000000001,2.99,2.999029843132609,2.886,0.2818332840528244,2.99,2.8969880911042765,2.9379999999999997,0.2992824752637548,2.99,2.9501694866566566,3.614,0.28183328405282443,3.77,3.6227806999596317,3.3540000000000005,0.23255106965997824,3.38,3.360443423121419,2.3660000000000005,0.10876580344943003,2.34,2.3679991554052546,2.392,0.3512406582387639,2.6,2.4125422276097055,0
95,95,8.638,11.833622437782948,3.64,13.66172536687808,1.924,0.6717365555037182,2.08,2.015628934104688,0.858,0.4272235948540296,0.91,0.939244377145799,2.8600000000000003,0.2600000000000001,2.73,2.86943896955485,2.8600000000000003,0.2757716446627536,2.86,2.8706166584899493,2.938,0.2992824752637547,2.99,2.9501694866566566,3.588,0.2695737375932603,3.64,3.5960923236201823,3.276,0.16949926253526862,3.25,3.2795060603694575,2.314,0.10876580344942992,2.34,2.3160440410320353,2.2359999999999998,0.40488269906233354,2.08,2.265135757520948,0
96,0,10.738,11.440221588763043,5.72,14.832652493738266,6.266,0.4898775357168358,6.37,6.281300820689931,6.812,0.7445266952903706,7.15,6.844472222165855,9.594,1.244881520466907,9.75,9.658396347220382,8.788,1.805081715601817,8.32,8.935076944268584,3.7700000000000005,1.5326773959317075,3.12,4.011505951634623,4.159999999999999,0.7296231904209187,3.9,4.210876393341414,3.354,0.55459895420024,3.12,3.390483741297103,3.692,0.4172169699329116,3.51,3.710811232062337,4.601999999999999,0.3262974103482891,4.42,4.611244951203525,1
97,1,5.6419999999999995,0.19715476154534017,5.72,5.64475508768981,6.447999999999999,0.19715476154533987,6.37,6.450410839628744,7.175999999999999,0.32369738954770727,7.28,7.18183820480523,9.802,1.3591063240232533,10.66,9.87709167720944,8.709999999999999,1.8106904760339357,8.32,8.859287781757628,3.7440000000000007,1.5447588808613466,3.12,3.9908094417047777,4.16,0.7296231904209188,3.9,4.210876393341414,3.3020000000000005,0.5636665681056489,3.12,3.3402664564372704,3.718,0.3964467177313995,3.51,3.734870814365605,4.523999999999999,0.3103707460441462,4.42,4.532509238821252,1
98,2,5.7459999999999996,0.10876580344942989,5.72,5.746823470405194,6.422,0.19715476154533979,6.37,6.4244205964429195,7.358000000000001,0.14822280526288797,7.41,7.359194249372686,10.244,1.3800833308173819,10.79,10.318102538742286,8.059999999999999,0.7296231904209187,8.32,8.086376197036593,3.12,0.18384776310850223,3.12,3.124330328246359,3.822,0.07120393247567154,3.77,3.8225305754172854,3.0680000000000005,0.11627553482998901,3.12,3.069762205774252,3.562,0.07120393247567175,3.51,3.562569297571627,4.394,0.05813776741499421,4.42,4.394307681535284,1
99,3,5.7459999999999996,0.10876580344943027,5.72,5.746823470405194,6.344,0.05813776741499467,6.37,6.344213111174623,7.384,0.1424078649513433,7.41,7.385098509837225,10.79,0.24320773014030642,10.79,10.792192548319363,8.475999999999999,0.21361179742701486,8.45,8.47815310076434,3.2239999999999993,0.14240786495134306,3.12,3.2265151479576226,3.848,0.0712039324756715,3.9,3.8485269909408193,3.12,0.0,3.12,3.12,3.5620000000000003,0.07120393247567187,3.51,3.562569297571627,4.42,0.0,4.42,4.42,1
100,4,5.72,0.13,5.72,5.721181696118381,6.3180000000000005,0.07120393247567164,6.37,6.318320979500804,7.332000000000001,0.1744133022449835,7.41,7.333659386690931,10.815999999999999,0.25005999280172747,10.79,10.8183122528424,8.502,0.19715476154534017,8.45,8.503828549541671,3.1719999999999997,0.2175316068988597,3.12,3.1779616108442843,3.822,0.07120393247567154,3.77,3.8225305754172854,3.0940000000000003,0.05813776741499453,3.12,3.094436943936651,3.536,0.05813776741499471,3.51,3.5363823322712147,4.42,0.0,4.42,4.42,1
101,5,5.694000000000001,0.16949926253526865,5.72,5.696017907275222,6.24,0.22516660498395435,6.37,6.243249154086357,7.202,0.4172169699329113,7.41,7.211661389721511,10.868,0.23615672761960452,10.92,10.870052437776001,8.684000000000001,0.3488266044899677,8.45,8.68960298287557,3.1719999999999997,0.21753160689885967,3.12,3.1779616108442843,3.7960000000000003,0.058137767414994504,3.77,3.796356147676348,3.068,0.07120393247567168,3.12,3.068660945754679,3.5100000000000002,0.09192388155425124,3.51,3.510962830905505,4.394,0.05813776741499453,4.42,4.394307681535284,1
102,6,5.668,0.17441330224498344,5.59,5.6701463825901355,6.136,0.26642071991495003,6.24,6.140625375318055,7.0200000000000005,0.4950252518811536,7.15,7.033949104166165,10.816,0.28183328405282465,10.92,10.818937101212853,8.736,0.32369738954770744,8.71,8.740796302397166,3.146,0.2325510696599781,3.12,3.152868535159689,3.7699999999999996,0.09192388155425117,3.77,3.7708964451440457,3.016,0.10876580344942983,2.99,3.0175685576304643,3.4839999999999995,0.10876580344942992,3.51,3.4853579443150453,4.394,0.05813776741499452,4.42,4.394307681535284,1
103,7,5.59,0.15921683328090636,5.59,5.591813659270129,6.032000000000001,0.2534166529650332,5.85,6.036257118446827,6.812,0.43700114416326225,6.5,6.823204525734225,10.66,0.2432077301403063,10.53,10.662219281181569,8.242,1.295442009508724,8.71,8.32304631730474,3.718,1.422891422421261,3.12,3.92978625372933,4.576,1.8046135320339365,3.77,4.852327276678687,2.8600000000000003,0.30487702438852315,2.99,2.872970588084744,3.717999999999999,0.6138973855621148,3.51,3.758326755352706,4.367999999999999,0.07120393247567167,4.42,4.36846426104186,1
104,8,5.98,1.0194851641882776,5.59,6.049122250376495,6.734,1.7667569159338252,5.85,6.916928509099975,7.409999999999999,1.6949926253526888,6.5,7.563497868050206,10.035999999999998,1.4862133090508907,10.53,10.12365349071174,7.644000000000001,1.6038017333822787,8.45,7.777434024149611,4.03,1.4992331373072034,3.12,4.247241457699338,4.706,1.7667569159338246,3.77,4.964230051075393,3.016,0.562165456071431,2.99,3.057626530497144,3.848,0.6275109560796527,3.51,3.888717012074805,4.42,0.1592168332809064,4.42,4.422293522596617,1
105,9,6.448,1.2954420095087231,5.59,6.551277737968372,7.072,1.8097568897506653,5.85,7.254885250643183,7.981999999999999,2.0339911504232266,6.5,8.186697746955117,9.542000000000002,1.5288132652485726,10.4,9.639480276446443,7.436000000000002,1.5392790520240314,7.41,7.562380577569473,4.550000000000001,1.441769745833224,4.94,4.72921346526037,4.836,1.703446506351168,4.42,5.07033332237635,3.12,0.6027852022072206,2.99,3.166240673101146,3.9,0.6027852022072206,3.77,3.937090296145111,4.497999999999999,0.236156727619604,4.42,4.502956806366235,1
106,10,6.63,1.1807836380980214,6.37,6.713590693511185,7.409999999999999,1.6774534270733126,7.54,7.560369038611806,8.501999999999999,1.88746390693968,9.1,8.667988232571615,9.36,1.3696349878708562,10.01,9.439826269587805,7.228,1.2856204727679161,7.41,7.318896091624747,4.8100000000000005,1.2195080975540917,4.94,4.9321253025445335,4.861999999999999,1.6839893111299726,4.42,5.089960707117492,3.1719999999999997,0.599974999479145,3.25,3.217073204016346,3.9260000000000006,0.5770008665504756,3.77,3.959775246147185,4.576,0.21361179742701408,4.68,4.579986899544583,1
107,11,6.786,1.0537219747162911,6.37,6.851135672280909,7.67,1.4621388442962595,7.54,7.7806927712126,8.814,1.577238092362723,9.1,8.926182834784418,9.308000000000002,1.318074352986204,10.01,9.382362175912844,7.202,1.248947556945447,7.41,7.288120471013086,5.148000000000001,0.7214707201266037,4.94,5.188286807800818,4.9399999999999995,1.6210953087341904,4.42,5.148393924322419,3.198,0.585721776955578,3.25,3.240626482641898,3.9519999999999995,0.5484706008529534,3.77,3.9823309756975247,4.601999999999999,0.1971547615453404,4.68,4.605377291818771,1
108,12,6.890000000000001,0.905345238016968,6.37,6.937421711269973,8.138,1.0505094002435207,7.93,8.192063232177837,9.412,0.9034766184024905,9.49,9.44662691123133,9.178,1.21116472868062,9.75,9.241710880567515,7.7219999999999995,1.1503347338927052,8.19,7.79024389862089,4.888,0.38564232132897464,4.94,4.900155099586135,4.108,0.37452636756308577,4.03,4.121635597672361,3.38,0.34394767043839675,3.25,3.39397112539279,3.7439999999999998,0.26642071991494953,3.77,3.7515756689689734,4.654,0.10876580344942974,4.68,4.655016648734996,1
109,13,6.578,0.7723794404306735,6.37,6.614177197505371,7.669999999999999,0.400686910192983,7.54,7.6783683162505305,9.126000000000001,0.7202985492141434,9.1,9.148712477720567,9.75,0.7580237463298889,10.01,9.773544904485782,8.372,0.6275109560796519,8.58,8.390792572814561,4.68,0.5813776741499452,4.68,4.708800271831456,4.03,0.29068883707497284,4.03,4.038378387422358,3.3019999999999996,0.21753160689885945,3.25,3.3077273164515844,3.6399999999999997,0.13000000000000006,3.64,3.6418566693377703,4.601999999999999,0.1482228052628879,4.55,4.603909208487934,1
110,14,6.214,0.16949926253526876,6.24,6.215849097267404,7.514,0.4252411080786989,7.54,7.523620139268063,8.918,0.5248523601928451,8.97,8.93034713770971,10.191999999999998,0.3389985250705378,10.27,10.19650920658634,7.9300000000000015,1.5599999999999994,8.58,8.051818428156462,4.316,0.5391474751865206,4.42,4.342856203007417,3.8480000000000003,0.2695737375932604,3.9,3.8555466538481933,3.224,0.19282116066448704,3.25,3.2286096078652804,3.5879999999999996,0.11627553482998916,3.51,3.5895069299278415,4.524000000000001,0.10876580344943039,4.55,4.525045856121239,1
111,15,6.24,0.20554804791094453,6.24,6.242707745842345,7.5920000000000005,0.46510213931995587,7.54,7.603388718196643,9.022,0.6138973855621146,8.97,9.03869348965878,10.27,0.33143626838353146,10.27,10.274277590176352,7.514,1.7402528551908771,8.58,7.673524613891586,4.16,0.609754048777046,3.9,4.195597692820416,3.7439999999999998,0.33649665674416446,3.64,3.7560777414744764,3.224,0.1928211606644871,3.25,3.2286096078652804,3.562,0.14822280526288803,3.51,3.5644662994619547,4.4719999999999995,0.0712039324756718,4.42,4.472453465381165,1
112,16,6.214,0.192821160664487,6.24,6.216392844729168,7.696000000000001,0.3943095230906804,7.67,7.704076842815107,9.282,0.299282475263754,9.36,9.285859141727276,10.27,0.33143626838353113,10.27,10.274277590176352,7.124,1.658200832227508,6.63,7.276749274229531,3.978,0.5484706008529537,3.77,4.008134229289234,3.692,0.2992824752637549,3.64,3.701691505244596,3.276,0.14240786495134314,3.25,3.2784752553588077,3.5620000000000003,0.14822280526288817,3.51,3.5644662994619543,4.446,0.05813776741499421,4.42,4.4463040831684015,1
113,17,6.3180000000000005,0.17441330224498316,6.24,6.319925632473851,7.903999999999999,0.7928934354627993,7.67,7.935752012254416,9.594,0.859377681813997,9.36,9.624742074466203,9.776,1.4043610646838653,10.27,9.856366470459587,5.85,2.4955259966588206,6.11,6.261359277345455,3.562,0.40696437190496165,3.64,3.58055023704458,3.6399999999999997,0.33143626838353113,3.51,3.652051478279023,3.3019999999999996,0.1482228052628878,3.25,3.304660345633118,3.588,0.1971547615453403,3.51,3.5923307197417107,4.4719999999999995,0.11627553482998906,4.42,4.473209138862166,1
114,18,6.422,0.2534166529650328,6.5,6.425998755057457,8.372,1.139262919610746,7.93,8.433784441162816,8.996,1.8599543005138595,9.36,9.148527750408805,9.1,1.849932431198502,10.27,9.249205371273794,5.564,2.0767474569624493,6.11,5.8658673697928085,4.264,1.7952242199792203,3.64,4.556309910442879,3.7699999999999996,0.6027852022072206,3.51,3.808356600950073,3.406,0.36073536006330187,3.25,3.4212483101932256,3.6659999999999995,0.2818332840528246,3.51,3.6746564465266682,4.576,0.23255106965997852,4.42,4.58072483347341,1
115,19,6.37,0.3439476704383969,6.5,6.377424244944035,8.424000000000001,1.073582786747254,7.93,8.478551763125587,8.788,1.9207472504210437,9.36,8.954348664196631,8.736,1.6325225878988625,8.84,8.85718917038583,6.161999999999999,2.357269606981772,6.63,6.512727539211203,4.55,1.7848389283069777,3.77,4.821931148409318,3.9519999999999995,0.6408353922810441,3.77,3.993349471308515,3.5100000000000002,0.33143626838353113,3.38,3.522496273951188,3.6659999999999995,0.2818332840528245,3.51,3.6746564465266682,4.524,0.29644561052577584,4.42,4.531763453667899,1
116,20,6.214,0.4350632137977196,6.24,6.226172178794929,8.241999999999999,1.2421634353014908,7.67,8.316546158111551,8.346,1.935647178594281,7.93,8.523678783248464,8.086,1.4400104166289909,7.28,8.187936247919863,6.318,2.3786803063883974,6.89,6.666604833046578,4.992,1.7767723545800684,5.07,5.23885483669857,4.212000000000001,0.6138973855621147,4.42,4.247639344388833,3.7439999999999998,0.48117564360636544,3.64,3.768654932465959,3.874,0.38344491129756836,3.9,3.8891515784294137,4.68,0.41109609582188944,4.68,4.694422222169625,1
117,21,6.109999999999999,0.48641546028061244,5.85,6.125469777902753,8.138,1.3212758985162787,7.41,8.22336062689701,8.06,1.8522148903407512,7.93,8.228496825058633,7.4879999999999995,0.7723794404306733,7.28,7.519800529269377,6.526000000000001,2.45696560822491,7.67,6.88607435335983,5.563999999999999,1.745101716233183,5.85,5.778788800432146,4.42,0.6027852022072206,4.68,4.452760941258805,3.978,0.46510213931995614,4.03,3.99969248817956,4.056,0.38344491129756836,4.03,4.070474173852476,4.8100000000000005,0.41109609582188944,4.94,4.824033581972663,1
118,22,6.005999999999999,0.4350632137977192,5.85,6.018592858800137,7.644,1.2717428985451422,7.15,7.728169252804962,7.409999999999999,0.8273149339882603,7.8,7.446855712312412,7.228,1.034296862607636,7.15,7.28696095776559,7.332000000000001,0.7668898225951363,7.67,7.364015209109769,6.188,0.8797840644158088,5.98,6.237832957045259,4.68,0.15921683328090652,4.68,4.682166165355518,4.1339999999999995,0.3236973895477068,4.16,4.144125963336539,4.186000000000001,0.4252411080786993,4.42,4.203243985304684,4.8100000000000005,0.4110960958218892,4.94,4.824033581972663,1
119,23,6.214,0.8931293299405184,5.85,6.265136870013296,7.539999999999999,1.0440545962735854,7.15,7.597607518159911,7.696000000000001,0.2664207199149493,7.8,7.69968830537964,7.358,1.0219686883657442,7.28,7.4145600004315835,6.890000000000001,1.091535615543533,6.89,6.958826050419711,5.720000000000001,0.662872536767062,5.85,5.75064518119489,4.68,0.15921683328090636,4.68,4.682166165355518,4.212000000000001,0.33899852507053757,4.42,4.222899477846945,4.368,0.5248523601928454,4.42,4.393153764666108,4.784,0.40488269906233365,4.81,4.797686942683943,1
120,24,6.266,0.8740022883265238,5.98,6.314575203447972,7.358,1.146656007702397,7.02,7.429133193044798,7.332000000000001,0.7214707201266032,7.41,7.360342383340602,6.63,0.9985489472229192,7.15,6.689886396643817,6.24,1.0915356155435327,6.24,6.315913235629508,5.694000000000001,0.6964409522709012,5.85,5.727971717807273,4.7059999999999995,0.1087658034494297,4.68,4.707005417460234,4.368,0.11627553482998901,4.42,4.369237919820801,4.628,0.23615672761960477,4.55,4.63281771711342,4.914,0.2136117974270149,4.81,4.917712883038212,1
121,25,6.552,0.8845733434826081,6.11,6.599596957390656,7.436,1.1310747101761225,7.15,7.504502648410486,7.254,0.7319357895334809,7.41,7.283481310472348,6.343999999999999,1.0169955752116133,5.98,6.408881337643879,5.902,1.1015534485443728,5.46,5.983672785171328,5.5120000000000005,0.7613606241460085,5.07,5.553906733102385,4.653999999999999,0.16949926253526862,4.68,4.656468619028802,4.316000000000001,0.14240786495134306,4.42,4.317879109007106,4.68,0.20554804791094491,4.68,4.683609719009474,4.862,0.14822280526288825,4.81,4.863807150782193,1
122,26,6.837999999999999,0.772379440430673,7.15,6.872808741700878,7.461999999999999,1.1243309121428617,7.28,7.529458147835075,7.045999999999999,0.6328743951211806,7.02,7.06870143661479,6.058,0.8797840644158089,5.85,6.1088935168326515,5.486,0.48987753571683584,5.46,5.503469814580616,5.096000000000001,0.5312532352842663,4.94,5.118105118107677,4.602,0.14822280526288795,4.55,4.603909208487934,4.134,0.3722633476451853,4.16,4.147387129265846,4.706,0.16949926253526915,4.68,4.708441355692986,4.914,0.25005999280172786,4.81,4.919087313719894,1
123,27,6.63,1.1220739726060842,7.15,6.705530553207554,7.332000000000001,1.2556950266684979,7.28,7.4175224974380765,6.864,0.4723134552392084,6.89,6.87698771265443,6.292,1.0010844120252798,5.85,6.355391412021764,5.824,1.203465828347444,5.46,5.922637925789487,4.368,1.1503347338927052,4.94,4.487542757456468,3.9779999999999993,1.3591063240232528,4.55,4.159593730161637,3.6919999999999993,1.0424346502299313,4.16,3.8079128141279703,4.186,1.258383884194326,4.68,4.334676458514522,5.538,1.2823299107484,4.94,5.6555229643243425,1
124,28,6.058000000000002,1.1053822868130283,6.11,6.138147929139539,6.5,0.9053452380169678,6.5,6.550245796914799,6.422,0.772379440430673,6.89,6.459051013887411,5.772,0.8554355615708292,5.72,5.8224908759052605,5.824,1.203465828347444,5.46,5.922637925789487,4.628,1.455187273171395,4.94,4.807539911430793,4.628,2.304706055010053,4.55,5.066332006491482,4.862,3.171840159907179,4.16,5.629165124598851,4.628,1.8421509167275085,4.68,4.912555343199707,5.824,1.2380751188841492,5.33,5.928342095392269,1
125,29,5.746,1.2915223575300587,4.94,5.860967496924036,6.318,0.9926076767786959,6.11,6.380073667286296,6.292,0.884573343482608,6.89,6.341548706743488,5.720000000000001,0.9053452380169675,5.72,5.777033840994876,5.9799999999999995,1.1069101137852162,5.59,6.0614024779748785,4.784,1.536531808977608,4.94,4.977489326959929,5.252,2.671492092445718,4.55,5.770008665504758,5.746,3.6043071456245235,4.16,6.588576477510146,5.252,2.3715648842062067,4.68,5.664182200459304,6.3180000000000005,1.2250387748965335,6.24,6.412308476672032,1
126,30,5.174,1.1385209703821881,4.94,5.2732589543848505,5.824,0.9256511221837307,5.59,5.8825538671566795,5.902,0.9127814634401813,5.46,5.958199392433926,5.538,0.9926076767786961,4.94,5.608712864820235,5.954,1.1310747101761225,5.59,6.039336056223399,4.992,1.6304508578917676,5.72,5.200649959380077,5.954,2.8531964531030805,7.67,6.477862301716516,6.6819999999999995,3.6959802488649744,8.84,7.455021126730628,5.8759999999999994,2.5843529170761492,7.15,6.31430756298741,6.812,1.0094899702324935,7.28,6.871579148929306,1
127,31,4.601999999999999,0.3262974103482899,4.55,4.611244951203525,5.356,0.4984275273297014,5.2,5.3745213740388085,5.564,0.7546721142323991,5.2,5.604794376246108,5.304,1.0375596368402153,4.94,5.384574263579249,5.798,1.2421634353014905,5.46,5.903488799006906,5.226,1.6351085590871326,5.72,5.4267798923486845,6.525999999999999,2.787280036164289,7.67,6.98597308898338,7.878,3.3657198338542673,8.84,8.43358405424408,6.786,2.7933367143973173,7.8,7.231319381689624,7.462000000000001,0.8504822161573985,7.41,7.500673303110862,1
128,32,4.446,0.3103707460441465,4.29,4.454658236049091,5.0440000000000005,0.38344491129756836,4.94,5.055646348391074,5.174,0.192821160664487,5.2,5.176873573886077,4.862,0.11627553482998933,4.94,4.863112172261709,5.2,0.3790118731649447,5.07,5.211038284257754,5.798,0.42722359485402955,5.72,5.81057828447393,7.878,0.3512406582387638,7.93,7.884261538026247,9.308,0.5999749994791449,9.1,9.323456440612569,8.241999999999999,0.8940749409305685,7.93,8.280704076345199,7.566,0.930204278639913,7.41,7.611608240050193,1
129,33,4.29,0.15921683328090644,4.29,4.29236298558265,4.94,0.4006869101929839,4.94,4.952982939603165,5.122000000000001,0.2175316068988598,5.07,5.125694099339133,4.888,0.14822280526288842,4.94,4.8897975418211335,5.018,0.4370011441632615,4.94,5.033199777477544,5.616,0.29644561052577606,5.72,5.622255775042612,7.644,0.5391474751865207,7.67,7.659195780236983,9.074000000000002,0.2664207199149497,9.1,9.077128400546068,8.84,0.9771642645942389,9.1,8.883100809964953,8.06,0.6692159591641551,8.32,8.082195246342419,1
130,34,4.212,0.0712039324756718,4.16,4.2124814539651085,4.758,0.17441330224498397,4.68,4.760556690136144,4.992,0.1482228052628881,4.94,4.993760106372752,4.836,0.1694992625352693,4.81,4.838375760521293,4.836,0.1928211606644871,4.81,4.839074291638846,5.564,0.29644561052577556,5.46,5.570314174263423,7.4879999999999995,0.6342081677178246,7.41,7.509455373061352,9.1,0.24320773014030647,9.1,9.102599628677513,9.255999999999998,0.9347352566368736,9.23,9.293681724698775,8.372,0.5711129485487086,8.58,8.387569373781655,1
131,35,4.186,0.05813776741499421,4.16,4.1863229689072,4.680000000000001,0.159216833280907,4.68,4.682166165355518,4.9399999999999995,0.1592168332809069,4.94,4.942052205309046,4.8100000000000005,0.18384776310850262,4.68,4.812809990016228,4.784,0.1424078649513433,4.81,4.785695351774912,5.512,0.21753160689885953,5.46,5.5154328932550705,7.279999999999999,0.6234580980306537,6.89,7.301325906984292,9.074,0.28183328405282476,9.1,9.077500757367083,9.645999999999999,0.4632817717113421,9.75,9.654896167230387,8.502,0.31308145904859963,8.58,8.506610370764609,1
132,36,4.186,0.05813776741499453,4.16,4.186322968907201,4.628,0.07120393247567139,4.68,4.628438181503562,4.862,0.07120393247567194,4.81,4.862417094408912,5.018,0.42722359485402966,4.94,5.032528191674638,5.018,0.5561204905413937,4.81,5.042592587151971,5.2780000000000005,0.4465646649702593,5.46,5.293091724124946,6.604000000000001,1.5664865144647753,6.89,6.7509940008860925,7.956,2.272956224831442,8.97,8.211638082623953,8.632000000000001,2.5960970706042557,9.75,8.938858987588963,7.748,1.6713976187610178,8.32,7.890903623793665,1
133,37,4.368,0.3964467177313996,4.16,4.382369222235845,4.862,0.48292856614617435,4.68,4.881149454790337,5.069999999999999,0.5118105118107679,4.81,5.090624716083479,5.33,0.7800000000000001,5.07,5.37546463108074,5.72,1.6236994795835835,4.81,5.90148455899022,6.11,1.87037429409196,5.46,6.334882792917324,5.85,1.4358969322343438,6.89,5.989318826043576,7.0200000000000005,2.621039869975274,8.71,7.401099918255394,7.67,3.1509919073206136,9.75,8.171407467505215,7.072,2.02774998458883,8.06,7.300862962691466,1
134,38,4.8100000000000005,0.9508680244913068,4.29,4.884610526950946,5.356,1.108435834859195,4.68,5.4469844868514175,5.564,1.1495999304105757,4.81,5.658211731633944,5.59,0.8817028978062851,5.72,5.645353841877407,5.953999999999999,1.491888065506256,5.72,6.101696485404695,5.928,1.989891956866,5.46,6.189420005137799,5.4079999999999995,1.3745617483401753,4.68,5.545989542002401,6.058,2.5484642434219085,4.42,6.472642427942394,6.5,3.0900647242412247,4.42,7.063200407747185,6.318,1.9663977217236595,4.94,6.558239092927309,1
135,39,5.226000000000001,1.0456720327138906,5.07,5.309031926820557,5.954000000000001,1.416343884796344,5.72,6.08727689529563,6.292,1.6122096637844592,5.98,6.455125095612012,6.136,1.012832661400688,6.37,6.202512394183505,6.2139999999999995,1.3491219366684393,5.98,6.330078988448722,5.824,2.0335756686191933,4.94,6.10141950696721,4.836,1.1857824421031031,4.55,4.950935265179702,5.044,2.0624572722846897,4.29,5.370746689241638,5.304,2.4911202299367248,4.29,5.752995741350762,5.5120000000000005,1.425857636652412,4.94,5.657614338217126,1
136,40,5.642,0.921992407777852,6.24,5.701948789668318,6.603999999999999,1.3553707979737504,7.15,6.714345835597091,7.097999999999999,1.6914993349097127,7.41,7.257447209590987,6.837999999999999,0.9667316070140667,6.5,6.892452393742013,6.552,1.0977112552943964,6.11,6.62515509252425,5.642,2.085274562257929,4.81,5.942294169763056,4.29,0.3048770243885226,4.16,4.298657930098649,4.081999999999999,0.2534166529650329,3.9,4.088288150314261,4.186,0.16949926253526879,4.16,4.188744441953937,4.888,0.07120393247567204,4.94,4.888414876010423,1
137,41,6.032000000000001,0.5407124929202207,6.24,6.051356872636087,7.228,0.884573343482608,7.67,7.271173220326965,8.008,1.340324587553328,8.45,8.097236565643861,7.617999999999999,1.3403245875533276,7.41,7.711750773981223,6.318,1.34661427290817,6.11,6.431782023669645,5.486,2.2126748518478716,4.81,5.832061385136477,4.186,0.4632817717113421,4.16,4.206459318714494,4.0040000000000004,0.3607353600633017,3.9,4.016978964346216,4.16,0.2055480479109449,4.16,4.164060518292212,4.914000000000001,0.05813776741499492,4.94,4.914275124573308,1
138,42,6.24,0.09192388155425091,6.24,6.24054164315887,7.67,0.30487702438852254,7.8,7.674845926792277,8.788,0.9401436060517572,8.84,8.82813910175865,8.19,1.3541233326399773,8.19,8.279071203945525,5.824,0.6328743951211807,5.98,5.851444266161987,4.42,0.5034878350069641,4.55,4.442881947565116,4.0040000000000004,0.46328177171134194,4.03,4.025384453688864,3.848,0.29928247526375445,3.9,3.8572995735358693,4.055999999999999,0.1694992625352688,4.03,4.058832344406455,4.888,0.07120393247567201,4.94,4.888414876010423,1
